row_type,propeller,filename,source_url,apc_title,software_version,simulation_date,diameter_in,pitch_in,pitch_to_diameter,blade_count,role,rpm,speed_mph,speed_m_s,j,code_mu_equivalent_j_over_pi,efficiency_pe,ct,cp,power_hp,torque_in_lbf,thrust_lbf,power_w,torque_n_m,thrust_n,thrust_g_per_w,mach_tip,reynolds_75,figure_of_merit,same_rpm_static_ct,same_rpm_static_cp,ct_over_same_rpm_static_ct,cp_over_same_rpm_static_cp,q_over_t_over_same_rpm_static_q_over_t
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,2000,9.29,4.1530016,0.9815,0.3124211532893906,0.3422,0.0234,0.067,0.0,0.004,0.002,0.101,0.0,0.008,8.398,0.04,10337.0,0.0425,0.19,0.1314,0.1231578947368421,0.5098934550989346,4.140160532854598
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,2000,9.64,4.3094656,1.0179,0.32400763314648057,0.2226,0.0131,0.0597,0.0,0.004,0.001,0.09,0.0,0.005,5.268,0.04,10393.0,0.0199,0.19,0.1314,0.06894736842105263,0.45433789954337905,6.589633657499391
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,2000,9.98,4.4614592,1.0542,0.33556228201495214,0.0563,0.0028,0.0523,0.0,0.003,0.0,0.078,0.0,0.001,1.287,0.04,10451.0,0.0023,0.19,0.1314,0.014736842105263158,0.3980213089802131,27.00858882365732
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,0.0,0.0,0.0,0.0,0.0,0.1906,0.1251,0.001,0.018,0.034,0.634,0.002,0.152,24.46,0.06,14134.0,0.5306,0.1906,0.1251,1.0,1.0,1.0
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,0.52,0.2324608,0.0367,0.011681972822945119,0.0548,0.1888,0.1266,0.001,0.018,0.034,0.641,0.002,0.151,23.943,0.06,14153.0,0.517,0.1906,0.1251,0.9905561385099685,1.0119904076738608,1.0216386213063446
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,1.04,0.4649216,0.0735,0.023395776634508612,0.1072,0.1869,0.1282,0.001,0.018,0.034,0.649,0.002,0.149,23.417,0.06,14175.0,0.503,0.1906,0.1251,0.9805876180482688,1.0247801758593127,1.0450674238565276
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,1.57,0.7018528,0.1102,0.03507774945745373,0.1571,0.1847,0.1296,0.001,0.018,0.033,0.656,0.002,0.147,22.884,0.06,14199.0,0.4887,0.1906,0.1251,0.9690451206715636,1.0359712230215827,1.0690639691819908
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,2.09,0.9343136,0.147,0.046791553269017225,0.2046,0.1824,0.1311,0.001,0.019,0.033,0.664,0.002,0.145,22.347,0.06,14225.0,0.4742,0.1906,0.1251,0.95697796432319,1.0479616306954438,1.095073940847322
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,2.61,1.1667744,0.1837,0.05847352609196235,0.2495,0.1798,0.1324,0.001,0.019,0.032,0.67,0.002,0.143,21.809,0.06,14253.0,0.4594,0.1906,0.1251,0.9433368310598111,1.058353317346123,1.1219251517584599
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,3.13,1.3992352,0.2205,0.07018732990352584,0.2921,0.1769,0.1335,0.001,0.019,0.032,0.676,0.002,0.141,21.271,0.06,14284.0,0.4445,0.1906,0.1251,0.9281217208814271,1.0671462829736214,1.1497913031926073
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,3.65,1.631696,0.2572,0.08186930272647096,0.3322,0.1737,0.1345,0.001,0.019,0.031,0.681,0.002,0.139,20.736,0.06,14318.0,0.4294,0.1906,0.1251,0.9113326337880377,1.0751398880895287,1.1797447476676117
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,4.18,1.8686272,0.294,0.09358310653803445,0.3699,0.1702,0.1352,0.001,0.019,0.031,0.685,0.002,0.136,20.206,0.06,14354.0,0.4141,0.1906,0.1251,0.8929695697796433,1.0807354116706636,1.2102712659484633
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,4.7,2.101088,0.3307,0.10526507936097958,0.4053,0.1662,0.1356,0.001,0.019,0.03,0.687,0.002,0.133,19.681,0.06,14393.0,0.3987,0.1906,0.1251,0.8719832109129065,1.0839328537170265,1.2430661968620051
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,5.22,2.3335488,0.3675,0.11697888317254307,0.4385,0.1619,0.1357,0.001,0.019,0.029,0.687,0.002,0.129,19.163,0.06,14434.0,0.3831,0.1906,0.1251,0.8494228751311648,1.084732214228617,1.2770226067447463
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,5.74,2.5660096,0.4042,0.12866085599548818,0.4695,0.1571,0.1353,0.001,0.019,0.028,0.685,0.002,0.125,18.651,0.06,14478.0,0.3673,0.1906,0.1251,0.8242392444910808,1.0815347721822544,1.3121612194649122
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,6.26,2.7984704,0.441,0.1403746598070517,0.4983,0.1518,0.1344,0.001,0.019,0.027,0.68,0.002,0.121,18.144,0.06,14525.0,0.3513,0.1906,0.1251,0.7964323189926548,1.0743405275779376,1.3489414002394924
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,6.79,3.0354016,0.4777,0.1520566326299968,0.5248,0.1461,0.133,0.001,0.019,0.026,0.673,0.002,0.116,17.641,0.06,14574.0,0.335,0.1906,0.1251,0.7665267576075552,1.0631494804156676,1.3869698218153745
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,7.31,3.2678624,0.5145,0.16377043644156028,0.5491,0.1398,0.131,0.001,0.019,0.025,0.663,0.002,0.111,17.139,0.06,14627.0,0.3184,0.1906,0.1251,0.7334732423924449,1.047162270183853,1.427676170937356
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,7.83,3.5003232,0.5512,0.17545240926450542,0.571,0.1329,0.1283,0.001,0.018,0.024,0.65,0.002,0.106,16.634,0.06,14682.0,0.3013,0.1906,0.1251,0.6972717733473243,1.0255795363709033,1.4708461973837035
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,8.35,3.7327839999999997,0.588,0.1871662130760689,0.5902,0.1256,0.1251,0.001,0.018,0.023,0.633,0.002,0.1,16.119,0.06,14739.0,0.2838,0.1906,0.1251,0.6589716684155299,1.0,1.5175159235668791
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,8.87,3.9652448,0.6247,0.19884818589901404,0.6064,0.1176,0.1212,0.001,0.017,0.021,0.614,0.002,0.094,15.588,0.06,14799.0,0.2656,0.1906,0.1251,0.6169989506820567,0.9688249400479617,1.5702213739212716
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,9.4,4.202176,0.6615,0.21056198971057752,0.6192,0.1092,0.1167,0.001,0.017,0.02,0.591,0.002,0.087,15.033,0.06,14862.0,0.2469,0.1906,0.1251,0.5729275970619098,0.932853717026379,1.6282226965680204
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,9.92,4.4346368,0.6982,0.22224396253352266,0.628,0.1005,0.1117,0.001,0.016,0.018,0.565,0.002,0.08,14.443,0.06,14927.0,0.2274,0.1906,0.1251,0.5272822665267577,0.8928856914468426,1.6933732615897332
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,10.44,4.6670976,0.735,0.23395776634508614,0.6319,0.0913,0.1062,0.001,0.015,0.016,0.538,0.002,0.073,13.806,0.06,14994.0,0.2073,0.1906,0.1251,0.47901364113326345,0.8489208633093526,1.7722269063172245
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,10.96,4.8995584,0.7717,0.24563973916803128,0.6298,0.0819,0.1004,0.001,0.014,0.015,0.508,0.002,0.065,13.105,0.06,15064.0,0.1864,0.1906,0.1251,0.42969569779643235,0.8025579536370904,1.8677356039466353
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,11.48,5.1320192,0.8085,0.2573535429795948,0.6205,0.0723,0.0942,0.001,0.013,0.013,0.477,0.002,0.058,12.324,0.06,15136.0,0.1646,0.1906,0.1251,0.37932843651626447,0.7529976019184653,1.985080815016037
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,12.01,5.3689504,0.8452,0.26903551580253987,0.602,0.0624,0.0877,0.001,0.013,0.011,0.444,0.001,0.05,11.438,0.06,15210.0,0.142,0.1906,0.1251,0.3273871983210913,0.701039168665068,2.141315153005801
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,12.53,5.601411199999999,0.882,0.2807493196141034,0.5719,0.0524,0.0808,0.001,0.012,0.009,0.409,0.001,0.042,10.413,0.06,15287.0,0.1184,0.1906,0.1251,0.2749213011542498,0.6458832933653078,2.3493388495310623
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,13.05,5.833872,0.9187,0.29243129243704846,0.5266,0.0423,0.0737,0.001,0.011,0.008,0.373,0.001,0.034,9.205,0.06,15366.0,0.094,0.1906,0.1251,0.22193074501573976,0.5891286970423661,2.6545609847819147
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,13.57,6.0663328,0.9554,0.3041132652599936,0.4608,0.032,0.0664,0.0,0.009,0.006,0.336,0.001,0.026,7.745,0.06,15447.0,0.0688,0.1906,0.1251,0.167890870933893,0.5307753796962431,3.1614308553157477
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,14.09,6.2987936,0.9922,0.3158270690715571,0.3665,0.0217,0.0588,0.0,0.008,0.004,0.298,0.001,0.017,5.931,0.06,15530.0,0.0434,0.1906,0.1251,0.11385099685204618,0.47002398081534774,4.128413398313607
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,14.62,6.5357248,1.0289,0.3275090418945022,0.2305,0.0114,0.051,0.0,0.007,0.002,0.258,0.001,0.009,3.598,0.06,15616.0,0.0191,0.1906,0.1251,0.05981112277019938,0.407673860911271,6.816020867516513
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,3000,15.14,6.7681856,1.0657,0.33922284570606576,0.0304,0.0012,0.0432,0.0,0.006,0.0,0.219,0.001,0.001,0.459,0.06,15703.0,0.0008,0.1906,0.1251,0.006295907660020986,0.3453237410071943,54.84892086330937
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,0.0,0.0,0.0,0.0,0.0,0.191,0.1214,0.002,0.031,0.061,1.457,0.003,0.271,18.951,0.08,18845.0,0.5487,0.191,0.1214,1.0,1.0,1.0
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,0.7,0.312928,0.0369,0.011745634800181877,0.0569,0.1892,0.1229,0.002,0.031,0.06,1.475,0.004,0.268,18.536,0.08,18871.0,0.5342,0.191,0.1214,0.9905759162303666,1.012355848434926,1.0219871408618966
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,1.4,0.625856,0.0739,0.02352310058898213,0.1111,0.1873,0.1245,0.002,0.032,0.06,1.494,0.004,0.265,18.115,0.08,18900.0,0.5193,0.191,0.1214,0.9806282722513089,1.025535420098847,1.0457942618199667
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,2.1,0.9387840000000001,0.1108,0.03526873538916401,0.1628,0.1851,0.126,0.002,0.032,0.059,1.513,0.004,0.262,17.689,0.08,18932.0,0.5042,0.191,0.1214,0.969109947643979,1.0378912685337727,1.0709737022687769
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,2.8,1.251712,0.1478,0.04704620117796426,0.2118,0.1828,0.1275,0.002,0.032,0.058,1.531,0.004,0.259,17.26,0.08,18967.0,0.4888,0.191,0.1214,0.9570680628272251,1.0502471169686987,1.0973588585395044
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,3.5,1.56464,0.1847,0.05879183597814614,0.2581,0.1802,0.1289,0.002,0.033,0.057,1.547,0.004,0.255,16.832,0.08,19006.0,0.4733,0.191,0.1214,0.9434554973821989,1.0617792421746293,1.1254152899853174
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,4.2,1.8775680000000001,0.2217,0.0705693017669464,0.3019,0.1773,0.1301,0.002,0.033,0.056,1.562,0.004,0.251,16.404,0.08,19047.0,0.4575,0.191,0.1214,0.9282722513089006,1.07166392092257,1.154471567378516
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,4.9,2.190496,0.2586,0.08231493656712827,0.3431,0.174,0.1312,0.002,0.033,0.055,1.574,0.004,0.247,15.98,0.08,19092.0,0.4417,0.191,0.1214,0.9109947643979057,1.0807248764415158,1.1863129390823535
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,5.6,2.503424,0.2955,0.09406057136731014,0.3818,0.1705,0.132,0.002,0.033,0.054,1.584,0.004,0.242,15.561,0.08,19141.0,0.4256,0.191,0.1214,0.8926701570680629,1.0873146622734762,1.2180475102301112
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,6.3,2.8163519999999997,0.3325,0.10583803715611041,0.4181,0.1665,0.1324,0.002,0.034,0.053,1.589,0.004,0.236,15.147,0.08,19193.0,0.4095,0.191,0.1214,0.8717277486910995,1.0906095551894563,1.251089639887004
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,7.0,3.12928,0.3694,0.11758367195629228,0.4521,0.1622,0.1325,0.002,0.034,0.052,1.59,0.004,0.23,14.74,0.08,19248.0,0.3932,0.191,0.1214,0.849214659685864,1.0914332784184515,1.2852266102214809
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,7.7,3.442208,0.4064,0.12936113774509253,0.4838,0.1573,0.1321,0.002,0.034,0.05,1.586,0.004,0.223,14.339,0.08,19308.0,0.3768,0.191,0.1214,0.8235602094240837,1.088138385502471,1.3212614852572917
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,8.4,3.7551360000000003,0.4433,0.14110677254527443,0.5133,0.152,0.1313,0.002,0.033,0.048,1.576,0.004,0.215,13.944,0.08,19371.0,0.3602,0.191,0.1214,0.7958115183246073,1.0815485996705108,1.3590512009017601
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,9.1,4.068064,0.4803,0.15288423833407466,0.5405,0.1462,0.1299,0.002,0.033,0.047,1.559,0.004,0.207,13.554,0.08,19437.0,0.3433,0.191,0.1214,0.7654450261780105,1.07001647446458,1.3979011396903882
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,9.8,4.380992,0.5172,0.16462987313425653,0.5654,0.1398,0.1279,0.002,0.032,0.045,1.535,0.004,0.198,13.166,0.08,19507.0,0.3261,0.191,0.1214,0.7319371727748691,1.0535420098846788,1.4393885828896542
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,10.5,4.69392,0.5541,0.17637550793443843,0.5879,0.1329,0.1253,0.002,0.032,0.042,1.503,0.004,0.188,12.778,0.08,19581.0,0.3086,0.191,0.1214,0.6958115183246073,1.0321252059308073,1.483340213188745
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,11.19,5.0023776,0.5911,0.18815297372323866,0.6078,0.1254,0.122,0.002,0.031,0.04,1.464,0.003,0.178,12.385,0.08,19659.0,0.2906,0.191,0.1214,0.6565445026178011,1.0049423393739705,1.53065380239576
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,11.89,5.3153056,0.628,0.19989860852342056,0.6248,0.1174,0.118,0.002,0.03,0.037,1.416,0.003,0.166,11.982,0.08,19739.0,0.272,0.191,0.1214,0.6146596858638743,0.9719934102141681,1.581352140978757
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,12.59,5.6282336,0.665,0.21167607431222082,0.6385,0.1089,0.1135,0.002,0.029,0.035,1.362,0.003,0.154,11.564,0.08,19824.0,0.2529,0.191,0.1214,0.5701570680628272,0.9349258649093906,1.6397689641661488
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,13.29,5.941161599999999,0.7019,0.22342170911240267,0.6482,0.1001,0.1084,0.002,0.027,0.032,1.301,0.003,0.142,11.122,0.08,19911.0,0.2331,0.191,0.1214,0.5240837696335078,0.8929159802306426,1.7037657564840432
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,13.99,6.2540896,0.7389,0.23519917490120293,0.6531,0.0909,0.1028,0.002,0.026,0.029,1.234,0.003,0.129,10.647,0.08,20002.0,0.2127,0.191,0.1214,0.4759162303664921,0.8467874794069193,1.779278422076145
apc_performance_point,APC_5x4.5E,PER3_5x45E.dat,https://www.apcprop.com/files/PER3_5x45E.dat,5x4.5E                   (5x45E.dat),v2022-0915,09/22/2022,5.0,4.5,0.9,2,5-inch moderate-pitch axial reference,4000,14.69,6.5670176,0.7758,0.24694480970138483,0.6523,0.0814,0.0969,0.002,0.025,0.026,1.162,0.003,0.115,10.127,0.08,20096.0,0.1915,0.191,0.1214,0.4261780104712042,0.7981878088962109,1.8728976842650649
